drugbank_id,drug_name
DB01225,enoxaparin
DB01226,mivacurium
DB01227,levacetylmethadol
DB01228,encainide
DB01229,paclitaxel
DB01230,pemoline
DB01231,diphenidol
DB01232,saquinavir
DB01233,metoclopramide
DB01234,dexamethasone
DB01235,levodopa
DB01236,sevoflurane
DB01237,bromodiphenhydramine
DB01238,aripiprazole
DB01239,chlorprothixene
DB01240,epoprostenol
DB01241,gemfibrozil
DB01242,clomipramine
DB01243,chloroxine
DB01244,bepridil
DB01245,decamethonium
DB01246,alimemazine
DB01247,isocarboxazid
DB01248,docetaxel
DB01249,iodixanol
DB01250,olsalazine
DB01251,gliquidone
DB01252,mitiglinide
DB01253,ergometrine
DB01254,dasatinib
DB01255,lisdexamfetamine
DB01256,retapamulin
DB01257,eculizumab
DB01259,lapatinib
DB01260,desonide
DB01261,sitagliptin
DB01262,decitabine
DB01263,posaconazole
DB01264,darunavir
DB01265,telbivudine
DB01266,sinecatechins
DB01267,paliperidone
DB01268,sunitinib
DB01269,panitumumab
DB01270,ranibizumab
DB01271,idursulfase
DB01272,alglucosidase alfa
DB01273,varenicline
DB01274,arformoterol
DB01275,hydralazine
DB01276,exenatide
DB01277,mecasermin
DB01278,pramlintide
DB01279,galsulfase
DB01280,nelarabine
DB01281,abatacept
DB01282,carbetocin
DB01283,lumiracoxib
DB01284,tetracosactide
DB01285,corticotropin
DB01288,fenoterol
DB01289,glisoxepide
DB01291,pirbuterol
DB01294,bismuth subsalicylate
DB01295,bevantolol
DB01296,glucosamine
DB01297,practolol
DB01298,sulfacytine
DB01299,sulfadoxine
DB01301,rolitetracycline
DB01303,oxtriphylline
DB01306,insulin aspart
DB01307,insulin detemir
DB01309,insulin glulisine
DB01319,fosamprenavir
DB01320,fosphenytoin
DB01321,josamycin
DB01322,kava
DB01323,st. john's wort
DB01324,polythiazide
DB01325,quinethazone
DB01326,cefamandole
DB01327,cefazolin
DB01328,cefonicid
DB01329,cefoperazone
DB01330,cefotetan
DB01331,cefoxitin
DB01332,ceftizoxime
DB01333,cefradine
DB01336,metocurine
DB01337,pancuronium
DB01338,pipecuronium
DB01339,vecuronium
DB01340,cilazapril
DB01341,dihydroquinidine barbiturate
DB01342,forasartan
DB01344,tolevamer
DB01345,potassium cation
DB01346,quinidine barbiturate
DB01347,saprisartan
DB01348,spirapril
DB01349,tasosartan
DB01351,amobarbital
DB01352,aprobarbital
DB01353,butobarbital
DB01354,heptabarbital
DB01355,hexobarbital
DB01356,lithium cation
DB01357,mestranol
DB01359,penbutolol
DB01362,iohexol
DB01363,ephedra sinica root
DB01364,ephedrine
DB01365,mephentermine
DB01366,procaterol
DB01367,rasagiline
DB01369,quinupristin
DB01370,aluminium
DB01373,calcium
DB01375,aluminium monostearate
DB01377,magnesium oxide
DB01378,magnesium cation
DB01380,cortisone acetate
DB01381,ginkgo biloba
DB01382,glymidine
DB01384,paramethasone
DB01388,mibefradil
DB01390,sodium bicarbonate
DB01392,yohimbine
DB01393,bezafibrate
DB01394,colchicine
DB01395,drospirenone
DB01396,digitoxin
DB01397,magnesium salicylate
DB01399,salsalate
DB01400,neostigmine
DB01401,choline magnesium trisalicylate
DB01403,methotrimeprazine
DB01404,ginseng
DB01405,temafloxacin
DB01406,danazol
DB01407,clenbuterol
DB01408,bambuterol
DB01409,tiotropium
DB01410,ciclesonide
DB01411,pranlukast
DB01412,theobromine
DB01413,cefepime
DB01414,cefacetrile
DB01415,ceftibuten
DB01416,cefpodoxime
DB01418,acenocoumarol
DB01419,antrafenine
DB01420,testosterone propionate
DB01421,paromomycin
DB01422,nitroxoline
DB01423,stepronin
DB01424,aminophenazone
DB01425,alizapride
DB01426,ajmaline
DB01427,amrinone
DB01428,oxybenzone
DB01429,aprindine
DB01430,almitrine
DB01431,allylestrenol
DB01432,cholestyramine
DB01433,methadyl acetate
DB01434,19-norandrostenedione
DB01435,antipyrine
DB01436,alfacalcidol
DB01437,glutethimide
DB01438,phenazopyridine
DB01439,3-methylthiofentanyl
DB01440,gamma-hydroxybutyric acid
DB01441,"5-methoxy-n,n-diisopropyltryptamine"
DB01442,mmda
DB01443,19-nor-5-androstenedione
DB01444,dimethylthiambutene
DB01445,bufotenine
DB01446,indopan
DB01447,4-methylaminorex
DB01448,19-nor-4-androstenedione
DB01450,dihydroetorphine
DB01451,1-androstenedione
DB01452,diamorphine
DB01453,beta-hydroxyfentanyl
DB01454,midomafetamine
DB01455,19-nor-5-androstenediol
DB01456,5-androstenedione
DB01458,"2,5-dimethoxy-4-(n)-propylthiophenethylamine"
DB01459,bezitramide
DB01460,diethyltryptamine
DB01461,dimenoxadol
DB01462,etonitazene
DB01463,fencamfamin
DB01464,furethidine
DB01465,"2,5-dimethoxyamphetamine"
DB01466,ethylmorphine
DB01467,"2,5-dimethoxy-4-ethylamphetamine"
DB01468,ethylmethylthiambutene
DB01469,acetorphine
DB01470,alpha-methylthiofentanyl
DB01471,bolasterone
DB01472,4-methoxyamphetamine
DB01473,betaprodine
DB01474,"17alpha-methyl-3beta,17beta-dihydroxyandrost-4-ene"
DB01475,dioxaphetyl butyrate
DB01476,haloxazolam
DB01477,codeine methylbromide
DB01478,desmethylprodine
DB01479,ba-2664
DB01480,cyprenorphine
DB01481,1-testosterone
DB01482,fenethylline
DB01483,barbital
DB01484,brolamfetamine
DB01485,4-hydroxytestosterone
DB01486,cathine
DB01487,embutramide
DB01488,dimethyltryptamine
DB01489,camazepam
DB01490,aminorex
DB01491,dipipanone
DB01493,ethylestrenol
DB01494,chloral betaine
DB01495,dichloralphenazone
DB01496,"dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1h,5h)-pyrimidinedione"
DB01497,etorphine
DB01498,alphamethadol
DB01499,alphameprodine
DB01500,oxabolone
DB01501,difenoxin
DB01502,diampromide
DB01503,1-androstenediol
DB01505,etoxeridine
DB01506,1-phenylcyclohexylamine
DB01509,tenamfetamine
DB01510,dehydrochloromethyltestosterone
DB01511,delorazepam
DB01512,hydromorphinol
DB01513,"17alpha-methyl-3beta,17beta-dihydroxy-5alpha-androstane"
DB01514,furazabol
DB01515,benzoylecgonine
DB01516,"3,4,5-trimethoxyamphetamine"
DB01518,benzethidine
DB01520,tenocyclidine
DB01521,clostebol
DB01522,betacetylmethadol
DB01523,clonitazene
DB01524,androstenediol
DB01525,ecgonine
DB01526,4-androstenediol
DB01527,clortermine
DB01528,"4-methyl-2,5-dimethoxyamphetamine"
DB01529,dextromoramide
DB01530,"5alpha-androstane-3alpha,17beta-diol"
DB01531,desomorphine
DB01532,α-methylacetylfentanyl
DB01533,diethylthiambutene
DB01534,chlorhexadol
DB01535,carfentanil
DB01536,androstenedione
DB01537,"4-bromo-2,5-dimethoxyphenethylamine"
DB01538,acetyldihydrocodeine
DB01539,1-piperidinocyclohexanecarbonitrile
DB01540,17alpha-methyl-4-hydroxynandrolone
DB01541,boldenone
DB01542,allylprodine
DB01543,18-methyl-19-nortestosterone
DB01544,flunitrazepam
DB01545,ethyl loflazepate
DB01546,etryptamine
DB01547,drotebanol
DB01548,diprenorphine
DB01549,rolicyclidine
DB01550,fenproporex
DB01551,dihydrocodeine
DB01552,betameprodine
DB01553,cloxazolam
DB01554,bolandiol
DB01555,alphacetylmethadol
DB01556,chlorphentermine
DB01557,α-methylfentanyl
DB01558,bromazepam
DB01559,clotiazepam
DB01560,cathinone
DB01561,androstanedione
DB01562,1-(2-phenylethyl)-4-phenyl-4-acetoxypiperidine
DB01563,chloral hydrate
DB01564,calusterone
DB01565,dihydromorphine
DB01566,methylenedioxyethamphetamine
DB01567,fludiazepam
DB01568,codeine-n-oxide
DB01569,formebolone
DB01570,ohmefentanyl
DB01571,3-methylfentanyl
DB01572,methyl-1-testosterone
DB01573,benzylmorphine
DB01574,attapulgite
DB01575,kaolin
DB01576,dextroamphetamine
DB01577,metamfetamine
DB01578,metrizamide
DB01579,phendimetrazine
DB01580,oxprenolol
DB01581,sulfamerazine
DB01582,sulfamethazine
DB01583,liotrix
DB01584,thyroglobulin
DB01586,ursodeoxycholic acid
DB01587,ketazolam
DB01588,prazepam
DB01589,quazepam
DB01590,everolimus
DB01591,solifenacin
DB01592,iron
DB01593,zinc
DB01594,cinolazepam
DB01595,nitrazepam
DB01597,cilastatin
DB01598,imipenem
DB01599,probucol
DB01600,tiaprofenic acid
DB01601,lopinavir
DB01602,bacampicillin
DB01603,meticillin
DB01604,pivampicillin
DB01605,pivmecillinam
DB01606,tazobactam
DB01607,ticarcillin
DB01608,periciazine
DB01609,deferasirox
DB01610,valganciclovir
DB01611,hydroxychloroquine
DB01612,amyl nitrite
DB01613,erythrityl tetranitrate
DB01614,acepromazine
DB01615,aceprometazine
DB01616,alverine
DB01618,molindone
DB01619,phenindamine
DB01620,pheniramine
DB01621,pipotiazine
DB01622,thioproperazine
DB01623,thiothixene
DB01624,zuclopenthixol
DB01625,isopropamide
DB01626,pargyline
DB01627,lincomycin
DB01628,etoricoxib
DB01629,5-fluorouridine
DB01630,sc-74020
DB01631,methyl nonanoate
DB01632,5-o-phosphono-alpha-d-ribofuranosyl diphosphate
DB01633,deoxy-2-fluoro-beta-d-cellotrioside
DB01634,2-oxy-4-hydroxy-5-(2-hydrazinopyridine)phenylalanine
DB01635,"2,2-dimethylthiazolidine-4-carboxylic acid;(dmt)thiazolidine"
DB01637,"3,7,11,15-tetramethyl-hexadecan-1-ol"
DB01638,sorbitol
DB01639,n-methyl-pyridoxal-5'-phosphate
DB01640,"6-(4-{[2-(3-iodobenzyl)-3-oxocyclohex-1-en-1-yl]amino}phenyl)-5-methyl-4,5-dihydropyridazin-3(2h)-one"
DB01641,"{(4z)-2-[(1r,2r)-1-amino-2-hydroxypropyl]-4-[(4-amino-1h-indol-3-yl)methylene]-5-oxo-4,5-dihydro-1h-imidazol-1-yl}acetic acid"
DB01642,methyl beta-d-glucopyranoside
DB01643,thymidine monophosphate
DB01644,"3,6-dihydroxy-xanthene-9-propionic acid"
DB01645,genistein
DB01646,n-acetylmethionine
DB01647,daxalipram
DB01648,methyl 4-thio-beta-d-glucopyranoside
DB01649,7-methyl-gpppa
DB01650,trans-2-hydroxycinnamic acid
DB01651,"methyl 4,6-o-[(1r)-1-carboxyethylidene]-beta-d-galactopyranoside"
DB01652,4-hydroxybenzoyl-coa
DB01655,l-gulonic acid 6-phosphate
DB01656,roflumilast
DB01657,"2-amino-3-[4-hydroxy-6-oxo-3-(2-phenyl-cyclopropylimino)-cyclohexa-1,4-dienyl]-propionic acid"
DB01658,1'-deazo-thiamin diphosphate
DB01659,"3-(1,10-phenanthrol-2-yl)-l-alanine"
DB01661,1-(5-phospho-d-ribosyl)-atp
DB01662,trans-o-hydroxy-alpha-methyl cinnamate
DB01663,"lambda-bis(2,2'-bipyridine)-(5-methyl-2-2'-bipyridine)-c9-adamantane ruthenium (ii)"
DB01664,(s)-des-me-ampa
DB01665,2h-benzimidazol-2-amine
DB01666,d-myo-inositol-hexasulphate
DB01667,8-azaguanine
DB01668,nanaomycin d
DB01669,virginiamycin m1
DB01670,propyl acetate
DB01671,p-hydroxymercuribenzoic acid
DB01672,"2,3-dihydroxy-benzoic acid"
DB01673,uridine-5'-diphosphate-n-acetylmuramoyl-l-alanine
DB01674,[2-(1-amino-2-hydroxy-propyl)-4-(4-fluoro-1h-indol-3-ylmethyl)-5-hydroxy-imidazol-1-yl]-acetic acid
DB01675,methacrylyl-coenzyme a
DB01676,trinitrotoluene
DB01677,fumaric acid
DB01678,ru84687
DB01679,propyl trihydrogen diphosphate
DB01681,benzene hexacarboxylic acid
DB01682,6'-methyl-thiamin diphosphate
DB01683,chymostatin
DB01684,1-hydroxy-1-thio-glycerol
DB01685,topiroxostat
DB01686,"n,n-dimethylarginine"
DB01687,beta-mannobiose
DB01688,p-cresol
DB01689,inhibitor idd 384
DB01690,bis(adenosine)-5'-triphosphate
DB01691,indole naphthyridinone
DB01692,dithioerythritol
DB01694,d-tartaric acid
DB01695,n-hydroxy-4-phosphonobutanamide
DB01697,beta-cellotriose
DB01698,rutin
DB01699,(4e)-4-aminohex-4-enoic acid
DB01700,aica ribonucleotide
DB01701,"1,2-dichloro-propane"
DB01702,"2-(3,4-dihydroxyphenyl)acetic acid"
DB01703,n-(2-ferrocenylethyl)maleimide
DB01704,"2,4-dihydroxy-trans cinnamic acid"
DB01705,bis(5-amidino-benzimidazolyl)methane
DB01706,2-bromo-6-chloro-purine
DB01707,"l-alfa-lysophosphatidylcholine, lauroyl"
DB01708,prasterone
DB01709,2-phospho-d-glyceric acid
DB01710,porphyrin fe(iii)
DB01711,"2,3,4,5,6-pentafluorobenzyl alcohol"
DB01712,"(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-phenylalanine ethyl ester"
DB01713,udp-alpha-d-xylose
DB01714,epsilon-n-methyllysine
DB01715,"7,8-diamino-nonanoic acid"
DB01716,2-propenyl-n-acetyl-neuramic acid
DB01717,bis(adenosine)-5'-pentaphosphate
DB01718,cetrimonium
DB01719,thio-maltopentaose
DB01720,(2z)-2-(benzoylamino)-3-[4-(2-bromophenoxy)phenyl]acrylic acid
DB01721,"n-[2-hydroxy-1-indanyl]-5-[(2-tertiarybutylaminocarbonyl)-4(benzo[1,3]dioxol-5-ylmethyl)-piperazino]-4-hydroxy-2-(1-phenylethyl)-pentanamide"
DB01723,"{3-[3-(3,4-dimethoxy-phenyl)-1-(1-{1-[2-(3,4,5-trimethoxy-phenyl)-butyryl]-piperidin-2yl}-vinyloxy)-propyl]-phenoxy}-acetic acid"
DB01724,l-threoninol
DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1h-1,3-benzodiazole-5-carboximidamide"
DB01726,2-aminophenol
DB01727,isocitric acid
DB01728,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine"
DB01729,"1d-myo-inositol 1,3,4-trisphosphate"
DB01731,(s)-wiskostatin
DB01732,"(4r,5s,6s,7r)-1,3-dibenzyl-4,7-bis(phenoxymethyl)-5,6-dihydroxy-1,3 diazepan-2-one"
DB01733,l-phospholactate
DB01734,3-(oxalyl-amino)-naphthalene-2-carboxylic acid
DB01735,3-chloroalaninate
DB01736,[3-(dodecanoylamino)propyl](hydroxy)dimethylammonium
DB01737,"nalpha-(2-naphthylsulfonylglycyl)-3-amidino-d,l-phenylalanine-isopropylester"
DB01738,phosphorylcolamine
DB01739,l-alloisoleucine
DB01740,"4-butyl-5-propyl-1,3-selenazol-2-amine"
DB01741,cra_17693
DB01742,(3r)-1-acetyl-3-methylpiperidine
DB01744,camphor
DB01745,n-alpha-(2-naphthylsulfonyl)-n(3-amidino-l-phenylalaninyl)isopipecolinic acid methyl ester
DB01746,d-leucine
DB01747,coprogen
DB01748,n-benzyl-4-sulfamoyl-benzamide
DB01749,"1,2-dimethoxyethane"
DB01750,1-naphthaleneacetic acid
DB01751,tetraiodothyroacetic acid
DB01752,s-adenosyl-l-homocysteine
DB01753,4-oxo-nicotinamide-adenine dinucleotide phosphate
DB01754,"3,4-dihydroxy-1-methylquinolin-2(1h)-one"
DB01755,n-[isoleucinyl]-n'-[adenosyl]-diaminosufone
DB01756,4-phospho-l-threonic acid
DB01758,3-iodo-tyrosine
DB01759,kojic acid
DB01760,2-methoxy-3-isopropylpyrazine
DB01761,4-[5-[2-(1-phenyl-ethylamino)-pyrimidin-4-yl]-1-methyl-4-(3-trifluoromethylphenyl)-1h-imidazol-2-yl]-piperidine
DB01762,acetoacetic acid
DB01763,7-thionicotinamide-adenine-dinucleotide phosphate
DB01764,dalfopristin
DB01765,"(5-hydroxyindolo[1,2-a]quinazolin-7-yl)acetic acid"
DB01766,beta-(2-naphthyl)-alanine
DB01767,hemi-babim
DB01768,methylumbelliferyl sialic acid
DB01771,cra_10991
DB01772,"3-[3-(2,3-dihydroxy-propylamino)-phenyl]-4-(5-fluoro-1-methyl-1h-indol-3-yl)-pyrrole-2,5-dione"
DB01773,4-[3-carboxymethyl-3-(4-phosphonooxy-benzyl)-ureido]-4-[(3-cyclohexyl-propyl)-methyl-carbamoyl]butyric acid
DB01774,adenosine-5'-monophosphate glucopyranosyl-monophosphate ester
DB01775,dihydroxyacetone
DB01776,m-cresol
DB01777,coa-s-trimethylene-acetyl-tryptamine
DB01778,8-aminotheophylline
DB01779,glycerol 2-phosphate
DB01780,fusicoccin
DB01782,pyrazolanthrone
DB01783,pantothenic acid
DB01784,4-flourobenzenesulfonamide
DB01785,dimethylallyl diphosphate
DB01786,d-alanine
DB01788,2-methyl-5-methylidenepyrimidin-4-imine
DB01789,"1-amino-2,3-dihydroxy-5-hydroxymethyl cyclohex-5-ene"
DB01790,(rp)-camps
DB01791,piclamilast
DB01792,adenylyl-(3'-5')-uridine 3'-monophosphate
DB01793,sb-409513
DB01794,bis(molybdopterin)tungsten cofactor
DB01795,phenylboronic acid
DB01796,quinolinic acid
DB01797,"(2r)-2-(aminomethyl)-2,4-dihydroxy-5-oxo-3-(2-oxoethyl)-2,5-dihydro-1h-imidazol-3-ium"
DB01798,ethyl dihydrogen diphosphate
DB01799,4-hydroxy-3-methyl butyl diphosphate
DB01800,4-nitrocatechol sulfate
DB01802,"(4r)-7-aza-7,8-dihydrolimonene"
DB01803,2-(trimethylammonium)ethyl thiol
DB01804,"2-ammoniobut-3-enoate, 2-amino-3-butenoate"
DB01805,monoisopropylphosphorylserine
DB01806,10-decarboxymethylaclacinomycin a
DB01807,"n-[(3z)-5-tert-butyl-2-phenyl-1,2-dihydro-3h-pyrazol-3-ylidene]-n'-(4-chlorophenyl)urea"
DB01808,thiarsahydroxy-cysteine
DB01809,"1-ter-butyl-3-p-tolyl-1h-pyrazolo[3,4-d]pyrimidin-4-ylamine"
DB01810,"[1-(1-methyl-4,5-dioxo-pent-2-enylcarbamoyl)-2-phenyl-ethyl]-carbamic acid benzyl ester"
DB01811,"3h-indole-5,6-diol"
DB01812,"adenosine 3',5'-diphosphate"
DB01813,pyridoxyl-glutamic acid-5'-monophosphate
DB01814,2-tridecanoyloxy-pentadecanoic acid
DB01815,nz-(dicarboxymethyl)lysine
DB01816,castanospermine
DB01817,threonine-aspartic ester
DB01818,o3-sulfonylgalactose
DB01819,phosphoenolpyruvate
DB01820,2-{[4-(2-acetylamino-2-pentylcarbamoyl-ethyl)-naphthalen-1-yl]-oxalyl-amino}-benzoic acid
DB01821,"l-n(omega)-nitroarginine-2,4-l-diaminobutyric amide"
DB01822,"(4r,5r)-1,2-dithiane-4,5-diol"
DB01823,beta-d-glucopyranose spirohydantoin
DB01824,"(3s)-tetrahydro-3-furanyl {(2s,3s)-4-[(2s,4r)-4-{(1s,2r)-2-[(s)-amino(hydroxy)methoxy]-2,3-dihydro-1h-inden-1-yl}-2-benzyl-3-oxo-2-pyrrolidinyl]-3-hydroxy-1-phenyl-2-butanyl}carbamate"
DB01825,2-amino-8-methyl-4(1h)-quinazolinone
DB01826,n-butyl isocyanide
DB01827,"2,3,5,6-tetrafluoro-4-methoxy-benzamide"
DB01828,methylamine
DB01829,desulfo-coenzyme a
DB01830,ap-22408
DB01831,tryptophanyl-5'amp
DB01832,4-[hydroxy-[methyl-phosphinoyl]]-3-oxo-butanoic acid
DB01833,canavanine
DB01834,"(9r,10r)-9-(s-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene"
DB01835,4r-fluoro-n6-ethanimidoyl-l-lysine
DB01836,"[4-(6-chloro-naphthalene-2-sulfonyl)-piperazin-1-yl]-(3,4,5,6-tetrahydro-2h-[1,4']bipyridinyl-4-yl)-methanone"
DB01837,o-acetyl-l-serine
DB01838,"6,4'-dihydroxy-3-methyl-3',5'-dibromoflavone"
DB01839,propylene glycol
DB01840,2-deoxy-d-glucitol 6-(e)-vinylhomophosphonate
DB01841,"4,6-dideoxyglucose"
DB01842,3'-phosphate-adenosine-5'-diphosphate
DB01843,"(5s,7r,8s,9s,10r)-3-amino-8,9,10-trihydroxy-7-(hydroxymethyl)-6-oxa-1,3-diazaspiro[4.5]decane-2,4-dione"
DB01844,"n,n-dimethylformamide"
DB01846,oxidized coenzyme a
DB01847,n-carbamyl-d-valine
DB01849,dihydrouracil
DB01850,"(2s,3s,8s,9s)-3-amino-9-methoxy-2,6,8-trimethyl-10-phenyldeca-4,6-dienoic acid"
DB01851,tetrabutylammonium ion
DB01852,kaempherol
DB01853,bacteriochlorophyll a
DB01854,5-bromonicotinamide
DB01855,5-(hydroxy-methyl-amino)-3-methyl-pyrrolidine-2-carboxylic acid
DB01856,pimelic acid
DB01857,phosphoaspartate
DB01858,[1-(4-fluorobenzyl)cyclobutyl]methyl (1s)-1-[oxo(1h-pyrazol-5-ylamino)acetyl]pentylcarbamate
DB01859,4-cdp-2-c-methyl-d-erythritol 2-phosphate
DB01860,cordycepin triphosphate
DB01861,uridine diphosphate glucose
DB01862,isopropyl beta-d-thiogalactopyranoside
DB01863,"inositol 1,3,4,5-tetrakisphosphate"
DB01864,5'-guanosine-diphosphate-monothiophosphate
DB01865,3-(6-aminopyridin-3-yl)-n-methyl-n-[(1-methyl-1h-indol-2-yl)methyl]acrylamide
DB01866,ru79256
DB01868,glycyl-l-a-aminopimelyl-e-(d-2-aminoethyl)phosphonate
DB01870,"1,4-dithio-alpha-d-glucopyranose"
DB01871,[1-(1-benzyl-3-hydroxy-2-oxo-propylcarbamoyl)-2-phenyl-ethyl]-carbamic acid benzyl ester
DB01872,2-deoxy-2-acetamido-beta-d-galactose-4-sulfate
DB01873,epothilone d
DB01874,tropinone
DB01875,8-azaxanthine
DB01876,bis(5-amidino-2-benzimidazolyl)methanone
DB01877,"n-hydroxy 1n(4-methoxyphenyl)sulfonyl-4-(z,e-n-methoxyimino)pyrrolidine-2r-carboxamide"
DB01878,benzophenone
DB01879,(s)-2-{methyl-[2-(naphthalene-2-sulfonylamino)-5-(naphthalene-2-sulfonyloxy)-benzoyl]-amino}-succinicacid
DB01880,"3,4-dihydroxycinnamic acid"
DB01881,"2-methylpentane-1,2,4-triol"
DB01882,"(2s)-2-amino-4-(methylsulfanyl)-1-pyridin-2-ylbutane-1,1-diol"
DB01883,n-(sulfanylacetyl)tyrosylprolylmethioninamide
DB01884,2-amino-3-methyl-1-pyrrolidin-1-yl-butan-1-one
DB01885,d-galctopyranosyl-1-on
DB01887,"n,n-[2,5-o-dibenzyl-glucaryl]-di-[1-amino-indan-2-ol]"
DB01888,"4-[5-(trans-4-aminocyclohexylamino)-3-isopropylpyrazolo[1,5-a]pyrimidin-7-ylamino]-n,n-dimethylbenzenesulfonamide"
DB01889,"16,17-androstene-3-ol"
DB01890,"n,n-bis(3-(d-gluconamido)propyl)deoxycholamide"
DB01891,tl-3-093
DB01892,hyperforin
DB01893,n6-benzyl adenosine-5'-diphosphate
DB01895,aspartyl-adenosine-5'-monophosphate
DB01896,m-aminophenylboronic acid
DB01897,2-(2f-benzothiazolyl)-5-styryl-3-(4f-phthalhydrazidyl)tetrazolium chloride
DB01898,"(2s,3s)-2-azanyl-3-methyl-pentanedioic acid"
DB01899,nd1-phosphonohistidine
DB01901,sucrosofate
DB01902,"1-ethyl-pyrrolidine-2,5-dione"
DB01903,5-bromo-2'-deoxyuridine 5'-(dihydrogen phosphate)
DB01905,2-(2-hydroxy-5-methoxy-phenyl)-1h-benzoimidazole-5-carboxamidine
DB01906,"3-(5-amino-7-hydroxy-(1,2,3)triazolo(4,5-d)pyrimidin-2-yl)benzoic acid"
DB01908,ru85493
DB01909,alpha-cyclodextrin (cyclohexa-amylose)
DB01910,sinefungin
DB01911,n-methylmesoporphyrin
DB01912,"2,2':6',2''-terpyridine platinum(ii)"
DB01914,d-glucose
DB01915,s-hydroxycysteine
DB01917,putrescine
DB01918,[methyltelluro]acetate
DB01919,pentanal
DB01920,1-o-[o-nitrophenyl]-beta-d-galactopyranose
DB01921,xylose-derived lactam oxime
DB01922,"maltosyl-alpha (1,4)-d-gluconhydroximo-1,5-lactam"
DB01923,l-xylulose 5-phosphate
DB01924,benzhydroxamic acid
DB01925,"2'-chloro-biphenyl-2,3-diol"
DB01926,carboxymycobactin s
DB01927,duroquinone
DB01929,"5-chloryl-2,4,6-quinazolinetriamine"
DB01930,"2,4-dihydroxy-3,3-dimethyl-butyrate"
DB01931,"5,7-dichlorokynurenic acid"
DB01932,5-methylpyrrole
DB01933,7-hydroxystaurosporine
DB01934,arylomycin a2
DB01935,3-{[(1r)-1-benzyl-2-sulfanylethyl]amino}-3-oxopropanoic acid
